gene,perm_importance_mean,perm_importance_std
AC015912.3,-5.7783794505716916e-06,7.365905453137888e-05
LHX1,-6.228096669413929e-06,4.3678373592321674e-05
FCGR3A,-6.356378883720648e-06,1.5119051388485676e-05
IGFN1,-7.071512179290806e-06,5.193801651767105e-05
EPN2-AS1,-7.224893460533455e-06,1.5420593240942818e-05
MUC6,-7.419288612497965e-06,1.1344251745585946e-05
AL450270.1,-7.519708974101924e-06,1.0576533223168334e-05
RASL11B,-7.682481320636647e-06,3.262107173767022e-05
CYB5D2,-7.720887351936323e-06,5.101036347243152e-05
TMX4,-7.74454548324588e-06,6.496091276203729e-05
CHI3L1,-7.795152951051154e-06,1.5550110011211778e-05
FTL,-7.809500386823932e-06,6.832965640512447e-05
SQSTM1,-7.883814259856958e-06,3.9619945369489276e-05
MMP3,-8.445263119927215e-06,4.057560606314559e-05
CCDC80,-8.668119909083228e-06,7.00164590214039e-05
TLCD2,-8.851467884474217e-06,1.822564142269939e-05
AP000866.2,-8.898317848793359e-06,2.903282131989612e-05
ESM1,-8.955105761765392e-06,2.5778410757323204e-05
SGO2,-9.131569354292602e-06,0.00010610122346751995
FAM133A,-9.288100487947482e-06,1.8937497281518147e-05
AC122108.2,-9.439039146186268e-06,1.1970060391125073e-05
CKS2,-9.551133897434116e-06,9.179393774315703e-05
KLF6,-9.564966601915969e-06,5.815512625791813e-05
GPR84,-9.585695398106608e-06,1.600441103091851e-05
CDK1,-9.718976851758043e-06,4.058681546381097e-05
IER5,-1.014813452304697e-05,5.5285282162240624e-05
ARL6IP1,-1.0214946882158848e-05,3.618286544312788e-05
CD24,-1.1266329834247468e-05,6.434885228050225e-05
ANLN,-1.1587566683057825e-05,5.580688117941038e-05
AL136531.2,-1.1605627837507626e-05,2.00745458344237e-05
LINC01842,-1.165304303551995e-05,1.6461029523554243e-05
AURKA,-1.1683962663999737e-05,4.546157601040426e-05
AL021453.1,-1.180445041049083e-05,1.5837114616137203e-05
AL161909.2,-1.1876965474921786e-05,1.1436369681066443e-05
AC087392.4,-1.2036965609341089e-05,1.1655045536580435e-05
ADAMTS5,-1.2218941688557638e-05,1.708262617477713e-05
BEX1,-1.2272598434603931e-05,5.0056084049283934e-05
ZNF534,-1.2365494546506817e-05,1.5444867565451143e-05
AP001626.1,-1.246879693461711e-05,1.199455425657875e-05
PAPPA,-1.2698306640779311e-05,3.734468333708438e-05
KRTAP2-3,-1.3064844744770098e-05,2.58771416478213e-05
CRELD2,-1.3274137492125248e-05,6.966248154727814e-05
PAPPA2,-1.3336939147401417e-05,1.0785238810521569e-05
MANF,-1.3337777084865276e-05,8.649458350997119e-05
WNT5A,-1.3432461740581215e-05,5.881817222063334e-05
SMC4,-1.3661102404272096e-05,5.2505236483003786e-05
BHLHE41,-1.3661925277685949e-05,3.743144446800294e-05
HAND2-AS1,-1.3718019286446114e-05,1.0943443277287655e-05
ADAMTS1,-1.3782610553547681e-05,5.0063363655463366e-05
KRT14,-1.3878037682812926e-05,1.0686552656876335e-05
SPDEF,-1.4073803315639566e-05,1.5580584210284797e-05
LINC01659,-1.4165267535082293e-05,1.156589251032121e-05
AL590226.1,-1.4299151612373606e-05,1.1436384261065076e-05
ZFAND2A,-1.4334692692374862e-05,7.369874148738486e-05
LINC01667,-1.4407099952473689e-05,1.931898866596871e-05
PCLAF,-1.4480244135572917e-05,4.074865741578689e-05
AC098818.2,-1.457908405018138e-05,1.6165745394786854e-05
FNDC11,-1.459084831385571e-05,1.3346801463768511e-05
AL137145.2,-1.5166516286535537e-05,1.9498279894145162e-05
KRT8,-1.5273568347939913e-05,3.9318164006831165e-05
KYNU,-1.5287589076484753e-05,2.5036726957246118e-05
SPANXD,-1.5338591077762586e-05,2.6100497023578863e-05
SNAI1,-1.5551307427952298e-05,2.593239913299869e-05
HIST1H1B,-1.5660506410564157e-05,3.7854637469498114e-05
SMTN,-1.567106353858039e-05,5.8503783665556464e-05
ING1,-1.5919437739597697e-05,2.1737162887995456e-05
AC020916.1,-1.5927604426935194e-05,2.9489370910164604e-05
LINC00426,-1.6027209715607782e-05,9.633786728802109e-06
AC073610.3,-1.60749039082142e-05,1.778159952302959e-05
RAPGEFL1,-1.610522773056733e-05,2.8009131329955783e-05
AC092849.1,-1.618928722999513e-05,1.1344559314950407e-05
FGF18,-1.6303677330120613e-05,9.806181002232756e-06
LDHAL6B,-1.6351246089807427e-05,9.014879566396268e-06
AC012447.1,-1.6366051703187168e-05,1.5298463537675452e-05
KRTAP3-1,-1.6382334042996938e-05,2.2297320499588508e-05
MLC1,-1.6413439480689186e-05,1.539466906144044e-05
ATXN2-AS,-1.6413557046357497e-05,1.8868572993747373e-05
PYCARD-AS1,-1.6526145457596008e-05,1.081890178646919e-05
FEV,-1.6526145457596008e-05,1.081890178646919e-05
AC010207.1,-1.657359403302028e-05,1.521368847846665e-05
MYC,-1.6580395669663073e-05,5.195242101598541e-05
KCNMA1,-1.6584741104930244e-05,5.838618500025405e-05
AC092171.2,-1.6642551021650577e-05,1.5272176836467228e-05
CDKN1C,-1.6686145885691506e-05,2.401561883376396e-05
TAC3,-1.6768920909981945e-05,1.0522563216484954e-05
FOSB,-1.6858250146101207e-05,1.1036315339858447e-05
VCX3B,-1.6953248685980248e-05,1.0891893172149684e-05
FAM210A,-1.7019146513674864e-05,3.5741689134910204e-05
AC073957.3,-1.7134698966958516e-05,1.8036202173580935e-05
CCL20,-1.74083118295143e-05,3.248684982914294e-05
SPRY4,-1.7815813218258204e-05,3.0699819012587756e-05
C2-AS1,-1.801417077615941e-05,1.8667456160835904e-05
BMP6,-1.8055080702150673e-05,1.2811306977647834e-05
EREG,-1.8183486935685612e-05,8.125777118445145e-05
AC023509.2,-1.843565639780831e-05,7.2253400466015805e-06
ADAM20,-1.8773921002401827e-05,1.7421614812876063e-05
REN,-1.8801655760525283e-05,1.1036066394893194e-05
SLC38A11,-1.8887023380109725e-05,9.443511690054862e-06
AC010255.3,-1.8887023380109725e-05,9.443511690054862e-06
MAL,-1.8887023380109725e-05,9.443511690054862e-06
GPBAR1,-1.8887084178031977e-05,1.4165085141315534e-05
AC009570.1,-1.8929688118562993e-05,2.8410369073945824e-05
C1orf61,-1.8934466907039038e-05,9.468273577353195e-06
AC092053.3,-1.8934471955533992e-05,1.426055937564925e-05
LINC02193,-1.8977313871793022e-05,1.4693541572980665e-05
SLC9A2,-1.898191548246331e-05,1.4276811371811557e-05
AL606760.3,-1.8981981328880515e-05,2.071261461330822e-05
HIST2H3PS2,-1.9003233204140102e-05,1.3816638062991162e-05
LINC02352,-1.9024761232755426e-05,1.8418809631582086e-05
AC009309.1,-1.9029364057887576e-05,1.7832609977856614e-05
SLC39A12-AS1,-1.906792367620813e-05,6.3559745587360446e-06
CAMK2B,-1.917169463867552e-05,1.7870445683205446e-05
BASP1,-1.9175069131416312e-05,0.00011496583497387708
FAM71F1,-1.9176712536661534e-05,1.716843515643913e-05
AC016746.1,-1.9188266628755722e-05,1.8403228316182065e-05
AC090515.2,-1.9219057160091425e-05,1.4435019963067974e-05
TEX26-AS1,-1.921906220858638e-05,1.7946730834095638e-05
LINC00602,-1.921906220858638e-05,1.7946730834095638e-05
LINC02158,-1.9266571595544234e-05,9.633285797772117e-06
FBXO40,-1.9266571595544234e-05,9.633285797772117e-06
PNMA5,-1.9266571595544234e-05,9.633285797772117e-06
CARMN,-1.9314070865483757e-05,9.538878588036924e-06
DUSP5,-1.93514221742741e-05,3.514222139209278e-05
AC090589.2,-1.9405237273395493e-05,9.822962015204241e-06
HAS1,-1.9762761006814068e-05,6.878962799079135e-05
TRIM72,-1.9779623244375875e-05,9.552081591422184e-06
PXDNL,-1.980532545434732e-05,2.3821954261377204e-05
AC007952.4,-2.0360114871675884e-05,2.7566263178298144e-05
APOD,-2.0440212202255114e-05,9.539252131471994e-06
ODC1,-2.047027699683124e-05,7.154285037735406e-05
CYP26A1,-2.0844103080008836e-05,0.0
TIPARP,-2.0879782920790733e-05,5.009935638318486e-05
KISS1,-2.0962542929325867e-05,1.300686555707023e-05
AC087742.1,-2.1006082057306586e-05,7.80809150349171e-06
ADGRG1,-2.106527770928679e-05,4.117668033233141e-05
AC074138.1,-2.1087746750292346e-05,7.563097424534426e-06
AL513327.1,-2.116253246140509e-05,9.610395736287911e-06
AL354872.2,-2.1182633804150976e-05,7.5970312328829514e-06
DCAF4L2,-2.120038181148143e-05,7.225192240967182e-06
U73166.1,-2.123414417517511e-05,1.0664418092818834e-05
CA2,-2.124790130262344e-05,7.0826337675411464e-06
PPP1R3G,-2.124790130262344e-05,7.0826337675411464e-06
OR4D1,-2.124790130262344e-05,7.0826337675411464e-06
GSTO2,-2.124790130262344e-05,7.0826337675411464e-06
AC104662.1,-2.124790130262344e-05,7.0826337675411464e-06
PRSS2,-2.124790130262344e-05,7.0826337675411464e-06
IGHG4,-2.124790130262344e-05,7.0826337675411464e-06
AC006333.1,-2.124790130262344e-05,7.0826337675411464e-06
AC004448.2,-2.124790130262344e-05,7.0826337675411464e-06
RRAD,-2.1281701434705534e-05,1.066516031892386e-05
LINC00284,-2.1295344829552755e-05,7.09985745138089e-06
AL590708.1,-2.1295344829552755e-05,7.09985745138089e-06
AC117382.2,-2.129541067596996e-05,1.6600985884609448e-05
GJB3,-2.1342854202899274e-05,1.6608205774897824e-05
FAM214A,-2.1411006059435243e-05,2.4257601160651337e-05
MMP9,-2.1411559702078086e-05,1.6287514638194756e-05
PKD2L2,-2.1466345916909545e-05,6.152232858086341e-07
AC010719.1,-2.14719727848367e-05,2.0151880119389393e-05
AC009065.8,-2.1490198651474833e-05,6.3557417209869625e-06
AC021218.1,-2.1580005991128637e-05,7.19576868669511e-06
AL390728.6,-2.1580071831128756e-05,1.6642331911571575e-05
MB,-2.1618837096371023e-05,1.4713307521381044e-05
LINC01934,-2.1619235955694373e-05,1.2379448513979836e-05
LCMT1-AS2,-2.1674893044987264e-05,7.224964348329088e-06
AL162741.1,-2.1674893044987264e-05,7.224964348329088e-06
AC100861.2,-2.1674893044987264e-05,7.224964348329088e-06
GSDMA,-2.1674893044987264e-05,7.224964348329088e-06
GAL,-2.1674893044987264e-05,7.224964348329088e-06
AC036108.3,-2.1674893044987264e-05,7.2249643483290885e-06
NT5E,-2.17734037952666e-05,5.429963671420932e-05
RAB3C,-2.1774340352287425e-05,1.6748804541327348e-05
KRT16,-2.1917194222220714e-05,7.341360692932752e-06
AL451074.6,-2.2101784038053296e-05,1.2872361724771863e-05
HOTAIRM1,-2.2152367664507455e-05,3.646159522472079e-05
ASB15,-2.234050819938105e-05,1.3292826207161789e-05
COL1A1,-2.260620338597752e-05,2.2241155219591137e-05
SLC13A4,-2.2770284283823994e-05,1.3743801863689879e-05
VEGFA,-2.3098424077483414e-05,9.516014439922584e-05
CAPN12,-2.3206882608506342e-05,1.3066166867168336e-05
FKBP6,-2.3270993664825656e-05,6.2532354071165305e-06
AC009962.1,-2.34681747090959e-05,1.4714065719891787e-05
ANKRD37,-2.3532422384753283e-05,3.866901548614674e-05
CLDN4,-2.3543516775159647e-05,1.1026090072823716e-05
AL603756.1,-2.355680861143572e-05,2.1391471482044804e-05
AC090970.2,-2.359490453202051e-05,7.224968008701093e-06
EP300-AS1,-2.3608779225137155e-05,0.0
CCDC190,-2.3608779225137155e-05,0.0
LEP,-2.3608779225137155e-05,0.0
MTRNR2L4,-2.3608779225137155e-05,0.0
AL356488.2,-2.3608779225137155e-05,0.0
CXCR4,-2.3608779225137155e-05,0.0
RELN,-2.3608779225137155e-05,0.0
COL20A1,-2.3608779225137155e-05,0.0
CGA,-2.3608779225137155e-05,0.0
AC097724.1,-2.3608779225137155e-05,0.0
PIGR,-2.3608779225137155e-05,0.0
AC011247.1,-2.3608779225137155e-05,0.0
FAM177B,-2.3608779225137155e-05,0.0
NGFR,-2.364246684474214e-05,1.287248558722467e-05
SERINC4,-2.364246684474214e-05,1.287248558722467e-05
AC245140.2,-2.3656227800561426e-05,1.0664687500790606e-05
AL132780.2,-2.3656227800561426e-05,1.0664687500790606e-05
AC139100.1,-2.3656227800561426e-05,1.0664687500790606e-05
AL160272.1,-2.38505508446063e-05,1.1109313143393787e-05
TTYH1,-2.3875735196277058e-05,1.0920964165342526e-05
AC073263.1,-2.389852514941282e-05,1.0139045762647573e-05
AL136295.6,-2.389852514941282e-05,1.0139045762647573e-05
ERO1B,-2.3979734052836933e-05,2.207702218723636e-05
SERPINA1,-2.4035776015995935e-05,1.0664687321118462e-05
MOGAT3,-2.4035776015995935e-05,1.0664687321118462e-05
WNT9A,-2.40795347220879e-05,1.4990298269850405e-05
LINC01449,-2.4083214494430294e-05,0.0
TPSB2,-2.4083214494430294e-05,0.0
AL137077.2,-2.4083214494430294e-05,0.0
RASL10A,-2.426472698567883e-05,1.4591640558599327e-05
CPNE9,-2.432544478386811e-05,1.0794686322769631e-05
TCAP,-2.448442559666031e-05,2.3177402006437676e-05
SULF2,-2.4698170801795704e-05,2.824370709435379e-05
BIRC5,-2.4925770691508475e-05,4.654090562282223e-05
S100A3,-2.519309574600115e-05,5.6192175663273065e-05
INSL4,-2.5209543084492303e-05,0.0
ARL4C,-2.5213019274883397e-05,7.521482599378037e-05
NEK10,-2.549882008339166e-05,1.2869193852836647e-05
AC110769.2,-2.5693717216734858e-05,4.57303366418164e-05
NPIPB15,-2.5951848321592585e-05,1.6964805211722615e-05
S100A7,-2.6003227201587542e-05,9.633290678268125e-06
CENPA,-2.601021860579866e-05,7.337694623032766e-05
PGGHG,-2.601710572307514e-05,7.224979493813954e-06
AC004771.4,-2.601710572307514e-05,7.224979493813954e-06
NHLH2,-2.601710572307514e-05,7.224979493813954e-06
NOG,-2.601710572307514e-05,7.224979493813955e-06
CHRNB4,-2.601710572307514e-05,7.224979493813955e-06
AD000671.3,-2.606455429849941e-05,1.2872736494335e-05
KLHL15,-2.606455429849941e-05,1.2872736494335e-05
PAQR6,-2.6089205720214447e-05,1.274402592316085e-05
AC083973.1,-2.612985111430932e-05,7.563215667516498e-06
DDIT4-AS1,-2.6186594589550084e-05,1.09206879380139e-05
AC023157.3,-2.621069024574263e-05,5.333783180004152e-05
C6orf141,-2.638882870524828e-05,6.131659346065918e-05
AL442128.2,-2.6444097465438965e-05,7.082648913026013e-06
AL590999.1,-2.6444097465438965e-05,7.082648913026013e-06
LINC00943,-2.649128855219951e-05,5.936731030031377e-05
MEG9,-2.649146505607769e-05,7.224751684942187e-06
ITGBL1,-2.667304843512186e-05,1.2175449030611084e-05
AC010422.2,-2.6685734991316323e-05,7.807561490658088e-06
DNAJC18,-2.6738880259835618e-05,2.1896609557220202e-05
VCAM1,-2.6752778187599802e-05,4.236826849283118e-05
HIST3H2A,-2.6838978981025274e-05,4.404264133793581e-05
AC025164.1,-2.6879934038759323e-05,1.3625004240846307e-05
AL109613.1,-2.696212948792853e-05,1.2594903090307375e-05
ASIC3,-2.6980198860460104e-05,8.384081310979901e-06
SLC6A4,-2.755255902578968e-05,2.0094706057200212e-05
AL049629.1,-2.7593587619689776e-05,1.2100208705360597e-05
SYP,-2.7684305846875645e-05,1.2354603475537737e-05
NOMO3,-2.8178840486825506e-05,1.8003502028347882e-05
AC004771.5,-2.8378044463495123e-05,9.539119018706687e-06
AC011294.1,-2.8425432221013124e-05,9.633305991751938e-06
MAPK10,-2.864968713459648e-05,2.5967330250183443e-05
CALB2,-2.8667200012111316e-05,9.539267592610947e-06
AC120193.1,-2.8993450628933547e-05,1.8024671410869595e-05
CYP1B1,-2.9028500840044825e-05,5.786572512412259e-05
RND3,-2.9308916035952758e-05,6.253176531446115e-05
AC004817.3,-2.947614083897987e-05,5.196554302559165e-05
AL645608.8,-3.0073584227696682e-05,1.4355561611641e-05
PNMT,-3.0220518178536438e-05,1.0031365595155814e-05
PLK1,-3.0382115749394422e-05,4.871908597228804e-05
SLC35F3,-3.053087275646238e-05,1.7621612149283377e-05
MCPH1-AS1,-3.0768501317468556e-05,1.8921778421608307e-05
AL357556.4,-3.0833687824016745e-05,1.542062554813028e-05
AC016705.1,-3.0889446292059476e-05,1.4388333977507339e-05
AC020765.2,-3.0899241832138546e-05,2.1645869745564032e-05
S100A9,-3.114288072637583e-05,3.687403816549441e-05
AKR1C1,-3.160355854237018e-05,2.594442981963249e-05
FERMT1,-3.247286967690277e-05,2.753696001731287e-05
COL7A1,-3.2554866732992235e-05,5.072626635177144e-05
ZFP36,-3.3056951981658146e-05,5.4991652562343716e-05
DDX10,-3.334922316623467e-05,0.00013111396743487893
H2AFX,-3.347953414222227e-05,3.313057130045885e-05
AC132192.2,-3.3671065186635654e-05,4.6161848937046895e-05
CYR61,-3.382376601952508e-05,4.0394162692591746e-05
EGR1,-3.3925808652923714e-05,3.5622411202777e-05
GPRC5C,-3.39597722793461e-05,5.088925840402199e-05
BMP2,-3.47648078756091e-05,1.9141661236624597e-05
GADD45A,-3.518171764897993e-05,3.292728774905384e-05
MEG8,-3.5495140488761566e-05,1.1743971360684371e-05
GOLGA8B,-3.5648021745282585e-05,2.8389593398231792e-05
FRZB,-3.6314226473233015e-05,1.912225866891734e-05
AL121772.3,-3.6870965843860406e-05,9.63400404465631e-06
SERINC2,-3.7864270483845e-05,6.713034481410757e-05
HIST1H2BJ,-3.8088074202691224e-05,2.4703080217745373e-05
AC097065.2,-3.819676945286954e-05,1.009803369556397e-05
ITGA1,-3.84907910061627e-05,3.366161558413437e-05
IL24,-3.867996578190702e-05,1.7670734267962657e-05
SMURF2,-3.890792646266128e-05,3.0746807610568095e-05
TMEM132D-AS1,-3.918427627080945e-05,1.2777445837298913e-05
PBK,-3.964521234366414e-05,0.00011408282465846202
TRBC2,-4.007321194288149e-05,1.4164744549627352e-05
MYOZ3,-4.0135350408077033e-05,1.0819180489128266e-05
ITGA2,-4.02103481131233e-05,5.694926025150575e-05
IFI30,-4.046394864316571e-05,3.6109670081646145e-05
SERTAD1,-4.0574594900189e-05,2.8341356994041715e-05
SH3BP5-AS1,-4.0749129479822344e-05,1.5404347034043487e-05
AC016831.7,-4.077802729512969e-05,3.476533292200539e-05
MEG3,-4.0893529947527704e-05,1.5398962762831305e-05
NEDD4L,-4.126888114204252e-05,6.677952683203636e-05
TACC3,-4.1413245353627556e-05,7.742979481741115e-05
ICAM5,-4.1454827420828176e-05,2.379632835669975e-05
SNHG15,-4.184889321295904e-05,3.404926979690931e-05
C5AR2,-4.2092015363948133e-05,7.082637427979766e-06
CLSPN,-4.21500432438493e-05,4.732186040700897e-05
TUBB4B,-4.235901632463346e-05,6.726715831410976e-05
C1orf116,-4.249628914849701e-05,9.443754961679929e-06
LINC02054,-4.249634996640328e-05,1.4165449988801093e-05
AP005899.1,-4.2836521326128366e-05,1.532428549135757e-05
AC098617.1,-4.286148588855676e-05,7.224968008701093e-06
GZMA,-4.2881407484895996e-05,2.530240970089352e-05
SDF2L1,-4.3066212333109365e-05,6.784878247203684e-05
NEK2,-4.309032211173847e-05,6.824890978705651e-05
CTGF,-4.317787886145563e-05,5.528954403492586e-05
AC090192.2,-4.3349148099813827e-05,1.4449716033271275e-05
NDUFA4L2,-4.343478333399542e-05,1.3948354656533283e-05
ID4,-4.38749767061486e-05,2.352060841306817e-05
UBE2S,-4.423234483442728e-05,9.485034256709986e-05
LINC02154,-4.4697016573780335e-05,7.563450166669928e-06
NPIPB6,-4.474440433129834e-05,7.580562783511594e-06
AC097634.1,-4.4791797130938614e-05,1.309343684858371e-05
MSMO1,-4.481669287923484e-05,4.393354805406958e-05
TNFAIP3,-4.494196486166668e-05,3.913784757301906e-05
AC010359.1,-4.509770273368741e-05,1.0030849324734407e-05
RAD21-AS1,-4.529202699785628e-05,9.632784930868609e-06
PAEP,-4.5473258970518685e-05,1.980082323416021e-05
GOLGA8A,-4.556611744997996e-05,3.200884307494818e-05
AC008105.3,-4.605292539242578e-05,1.0558562358775567e-05
ERRFI1,-4.6306433300580264e-05,4.074366953474727e-05
NTS,-4.6976799048104036e-05,1.278792270445416e-05
TGFB2,-4.746945553731896e-05,4.6226453830940345e-05
S100A2,-4.767796133979818e-05,4.904436691170468e-05
AC005614.1,-4.839114290666746e-05,1.5589983449141187e-05
MAPK8IP3,-4.871300729542005e-05,2.6237826715025528e-05
HSPA6,-4.9143471233070726e-05,1.0066828716036766e-05
AC005899.7,-4.915582206662661e-05,1.5098276337311542e-05
DDIT4,-4.9353602511370555e-05,6.588869526142683e-05
CLNK,-4.9626498169397236e-05,7.2249946201807795e-06
BTG1,-5.012465603037031e-05,0.00010740539826594257
AMTN,-5.0271253564637684e-05,1.5936306592912002e-05
AL355075.4,-5.0526608123269146e-05,7.082664037094677e-06
KCNK1,-5.0755366657162515e-05,3.065997585373213e-05
TNFRSF11B,-5.091397195773339e-05,6.362013611985254e-05
HMGB2,-5.1871876881992574e-05,6.179640550707733e-05
AC112907.3,-5.227654433470619e-05,1.4625060475267368e-05
SORBS1,-5.263770738814788e-05,2.3338905310414642e-05
FLRT2,-5.462780605763884e-05,3.967744861897431e-05
CITED2,-5.476882231908453e-05,5.055004199402189e-05
PDGFA,-5.52510683433316e-05,0.00012638217442135716
AREG,-5.656189943430423e-05,5.0772790805712724e-05
LAMA5,-5.736072987745366e-05,4.549565547107417e-05
CTNNB1,-5.8909321106026535e-05,6.116578458684082e-05
IL13RA2,-5.901468564328827e-05,1.862997664622265e-05
PCDH10,-5.903423899848992e-05,1.1433180638061228e-05
AP002884.1,-5.96173769478292e-05,3.913307371455611e-05
AC069185.1,-5.992279258208999e-05,1.1852564876014319e-05
IL11,-6.013732600622657e-05,5.3158591603638516e-05
ASNS,-6.0425224483851014e-05,4.17122317107693e-05
MT-ND6,-6.0656630602429205e-05,8.391272818301007e-05
AC133550.2,-6.149487543095633e-05,3.2965764999075954e-05
CREBRF,-6.183020820115237e-05,5.876977417768829e-05
FAM124A,-6.310711802983703e-05,3.7107113529839876e-05
SMOX,-6.356056972743885e-05,5.9054472509482896e-05
MSMP,-6.400723588874113e-05,9.502383425254107e-05
PCNA,-6.47899031596677e-05,3.9760209791437205e-05
COL6A1,-6.546582202916484e-05,7.054780025142876e-05
KRT19,-6.625318022139837e-05,3.4394011047096035e-05
H1FX,-6.789249962005917e-05,8.445736644071003e-05
HIST1H4C,-6.828087882425616e-05,5.8036090747909395e-05
SLC16A4,-7.07433378989486e-05,5.805902789829977e-05
GCNA,-7.087549437408968e-05,1.41995885283297e-07
INSIG1,-7.141650752257034e-05,2.8816135644329763e-05
KDM6B,-7.206026707062829e-05,3.467712315053187e-05
CEMIP,-7.218907276143049e-05,2.4051253907882865e-05
SFRP1,-7.227980441923965e-05,6.980606202305427e-05
BX284668.6,-7.560989870053492e-05,8.89887819175638e-06
IL37,-8.435340093381205e-05,3.131698371508562e-05
TIMP1,-8.56740787531507e-05,0.00010346883439534448
DKK1,-8.576199508092408e-05,6.989943742860742e-05
NORAD,-8.588920244633203e-05,4.980291124800857e-05
IER2,-8.716096451441002e-05,4.026464873701278e-05
TAF7,-8.941848035279865e-05,8.117535322760654e-05
CDC20,-9.185715728941002e-05,0.00013633861367571016
GPRC5A,-9.368715340605239e-05,7.90673121348561e-05
CDKN3,-9.650963304624893e-05,5.350520608477807e-05
SOX4,-9.744785864398419e-05,0.00011786374331492883
CCNB1,-9.753971649660853e-05,8.2545734367302e-05
PTX3,-0.00010267485318450342,4.7872377609172384e-05
RHOB,-0.00010690756687764535,5.575151363675326e-05
MT-ATP8,-0.00011501807693334865,8.615681246896258e-05
ANXA10,-0.00011966735317362476,9.22743606285163e-05
ZNF844,-0.0001206944989141867,1.975021083758176e-05
PRSS3,-0.00012146295388221207,4.5426677264107516e-05
CCL2,-0.0001289365292753253,4.07291446828699e-05
HMGB3,-0.00017309748234117794,8.051493452489103e-05
LINC01089,-0.0002047213667205505,4.831723763308284e-05
